host_id,host_since,name,neighbourhood,property_type,room_type,beds,number_of_reviews,price,review_scores_rating,date_difference,year
2103941,2012-04-09,"Spacious, Well-Lit Comfortable Apt!",Brooklyn,Apartment,Entire home/apt,3.0,11,130,100.0,1239 days,2012
2102781,2012-04-09,Awesome Williamsburg apartment!,Brooklyn,Apartment,Entire home/apt,1.0,12,200,91.0,1239 days,2012
2100968,2012-04-09,Park Slope duplex with backyard.,Brooklyn,House,Entire home/apt,3.0,52,325,98.0,1239 days,2012
2101972,2012-04-09,Exposed Brick 2 Bdr Apt in Flatiron,Manhattan,Apartment,Entire home/apt,3.0,34,319,90.0,1239 days,2012
2103888,2012-04-09,"Chic, Spacious Loft + Backyard",Manhattan,Apartment,Entire home/apt,2.0,75,260,98.0,1239 days,2012
2097559,2012-04-09,Cozy room in creative apartment,Brooklyn,Apartment,Private room,1.0,2,59,80.0,1239 days,2012
2103627,2012-04-09,Bright Cozy Room in Brooklyn,Brooklyn,Apartment,Private room,1.0,13,75,100.0,1239 days,2012
2102682,2012-04-09,Multilevel Loft Living in Bushwick,Queens,Loft,Private room,1.0,32,99,92.0,1239 days,2012
2107234,2012-04-10,LOFTY Brooklyn 2BR - 10 mins to NYC,Brooklyn,Apartment,Entire home/apt,2.0,39,185,94.0,1238 days,2012
2107905,2012-04-10,Sunny new condo apt McCarren Park,Brooklyn,Apartment,Entire home/apt,1.0,3,280,100.0,1238 days,2012
2108126,2012-04-10,Light & Airy East Village 1 Bedroom,Manhattan,Apartment,Entire home/apt,1.0,25,185,97.0,1238 days,2012
2111607,2012-04-10,2BR Perfect location in the Village,Manhattan,Apartment,Entire home/apt,2.0,31,230,86.0,1238 days,2012
2108853,2012-04-10,luxury 1 BedRoom Apt Hells Kitchen,Manhattan,Apartment,Entire home/apt,1.0,17,307,98.0,1238 days,2012
2105276,2012-04-10,Cozy & SPacious in d heart Astoria,Queens,Apartment,Entire home/apt,1.0,30,130,94.0,1238 days,2012
2109258,2012-04-10,Amazing 1BR Astoria Apartment!,Queens,Apartment,Entire home/apt,1.0,13,129,95.0,1238 days,2012
2106888,2012-04-10,Lge Family Friendly Lux Rm in BKLYN,Brooklyn,Apartment,Private room,2.0,15,99,95.0,1238 days,2012
2112398,2012-04-10,Sunny Spacious Airie in Fort Greene,Brooklyn,Apartment,Private room,1.0,0,160,92.05056465561094,1238 days,2012
2109296,2012-04-10,Large peaceful room nr Prospect Pk,Brooklyn,Apartment,Private room,1.0,20,85,97.0,1238 days,2012
2111060,2012-04-10,Private bed + private bath Times Sq,Manhattan,Apartment,Private room,1.0,116,95,94.0,1238 days,2012
2118226,2012-04-11,Large One Bedroom Apt. Brooklyn,Brooklyn,Apartment,Entire home/apt,1.0,9,132,94.0,1237 days,2012
2120259,2012-04-11,1 Bedroom In Brooklyn NYC $95 FOR 2,Brooklyn,Apartment,Entire home/apt,1.0,7,95,97.0,1237 days,2012
2120259,2012-04-11,Entire Apartment $95 for 2 guests,Brooklyn,Apartment,Entire home/apt,1.0,21,95,95.0,1237 days,2012
2117078,2012-04-11,"1 br. duplex, Park Slope, Brooklyn",Brooklyn,Apartment,Entire home/apt,1.0,42,140,91.0,1237 days,2012
2117887,2012-04-11,SALE 1 bdr balcony Bushwick L train,Brooklyn,Apartment,Entire home/apt,2.0,11,130,98.0,1237 days,2012
2120646,2012-04-11,"Private, light-filled 1 bdrm",Brooklyn,Apartment,Entire home/apt,2.0,2,99,90.0,1237 days,2012
2119428,2012-04-11,Heart of E. Village Studio,Manhattan,Apartment,Entire home/apt,1.0,7,139,100.0,1237 days,2012
2119276,2012-04-11,Prime west village 2BR~WDBest Value,Manhattan,Apartment,Entire home/apt,3.0,0,200,92.05056465561094,1237 days,2012
2120345,2012-04-11,Quintessential West Village space!,Manhattan,Apartment,Entire home/apt,2.0,3,299,93.0,1237 days,2012
2117999,2012-04-11,Charming Apartment in Hells Kitchen,Manhattan,Apartment,Entire home/apt,1.0,60,180,92.0,1237 days,2012
2117999,2012-04-11,Hell's kitchen super cute apartment,Manhattan,Apartment,Entire home/apt,1.0,2,200,100.0,1237 days,2012
2119276,2012-04-11,ColumbusCircle~Luxury24H DM~River V,Manhattan,Apartment,Entire home/apt,1.0,1,250,60.0,1237 days,2012
2115753,2012-04-11,2 Story Upper West Side Apartment,Manhattan,Apartment,Entire home/apt,2.0,16,299,95.0,1237 days,2012
2117999,2012-04-11,Spacious Apt in Heart of NYC HKs,Manhattan,Apartment,Entire home/apt,1.0,0,239,92.05056465561094,1237 days,2012
2119797,2012-04-11,beautiful large studio in ny!,Queens,Apartment,Entire home/apt,1.0,0,160,92.05056465561094,1237 days,2012
2120889,2012-04-11,"Cozy room in East Williamsburg, NY",Brooklyn,Apartment,Private room,1.0,0,86,92.05056465561094,1237 days,2012
2120259,2012-04-11,$55 Per/night Room Brklyn New York,Brooklyn,Apartment,Private room,1.0,8,55,93.0,1237 days,2012
2120259,2012-04-11,$55/ night Private Room Brooklyn NY,Brooklyn,Apartment,Private room,1.0,10,55,96.0,1237 days,2012
2120259,2012-04-11,$65 per night Room Brooklyn NYC!!!,Brooklyn,Apartment,Private room,1.0,3,65,87.0,1237 days,2012
2120259,2012-04-11,$55 per night Cozy Private Room NYC,Brooklyn,Apartment,Private room,1.0,24,55,91.0,1237 days,2012
2120259,2012-04-11,$55 Per/night PRIVATE ROOM NEW YORK,Brooklyn,Apartment,Private room,1.0,47,55,96.0,1237 days,2012
2120259,2012-04-11,$65 LARGE ROOM FOR RENT BROOKLYN NY,Brooklyn,Apartment,Private room,1.0,7,65,95.0,1237 days,2012
2120259,2012-04-11,$65/ Night Large Private Room NYC,Brooklyn,Apartment,Private room,1.0,2,65,90.0,1237 days,2012
2117887,2012-04-11,"Bedroom in Bushwick, cheap! L train",Brooklyn,Apartment,Private room,1.0,2,60,100.0,1237 days,2012
2119790,2012-04-11,"Convenient, Clean & Private Room",Queens,Apartment,Private room,1.0,0,65,92.05056465561094,1237 days,2012
2118966,2012-04-11,Brand New Private Room in Queens!!,Queens,House,Private room,1.0,46,44,95.0,1237 days,2012
2118966,2012-04-11,NEW Room w/Private Bath in Queens!!,Queens,House,Private room,1.0,59,54,92.0,1237 days,2012
2117887,2012-04-11,Living room temp Bushwick L train,Brooklyn,Apartment,Shared room,1.0,18,45,95.0,1237 days,2012
2119276,2012-04-11,Union Square~Newly Reno Large 1BR~,Manhattan,Apartment,Shared room,2.0,2,200,70.0,1237 days,2012
2124690,2012-04-12,Zen Holiday Getaway,Brooklyn,Apartment,Entire home/apt,1.0,1,129,100.0,1236 days,2012
2128805,2012-04-12,Gramercy Studio w/ Private Garden,Manhattan,Apartment,Entire home/apt,1.0,3,150,100.0,1236 days,2012
2125029,2012-04-12,Manhattan 2BR 2Bath Luxury Apt byUN,Manhattan,Apartment,Entire home/apt,6.0,0,300,92.05056465561094,1236 days,2012
2124483,2012-04-12,UWS 1BD steps from Central Park,Manhattan,Apartment,Entire home/apt,1.0,1,152,100.0,1236 days,2012
2127723,2012-04-12,View of Empire State Building!,Queens,Apartment,Entire home/apt,1.0,13,120,98.0,1236 days,2012
2124237,2012-04-12,Spacious room in Crown Heights,Brooklyn,Apartment,Private room,1.0,0,60,92.05056465561094,1236 days,2012
2128778,2012-04-12,Bright & Vibrant- The BK experience,Brooklyn,Apartment,Private room,1.0,25,50,99.0,1236 days,2012
2128778,2012-04-12,Relaxing and Roomy in Crown Heights,Brooklyn,Apartment,Private room,1.0,23,50,94.0,1236 days,2012
2127057,2012-04-12,Luxury Hip Funky Brand New LES Apt,Manhattan,Apartment,Private room,1.0,0,145,92.05056465561094,1236 days,2012
2125029,2012-04-12,luxury private suite by UN,Manhattan,Apartment,Private room,2.0,1,200,100.0,1236 days,2012
2126994,2012-04-12,Room For Rent In Harlem,Manhattan,Apartment,Private room,1.0,0,40,92.05056465561094,1236 days,2012
2121168,2012-04-12,Private room in the sky,Queens,Apartment,Private room,1.0,1,150,100.0,1236 days,2012
2131681,2012-04-13,Sunny 1-bedroom in Clinton Hill,Brooklyn,Apartment,Entire home/apt,1.0,9,150,100.0,1235 days,2012
2132519,2012-04-13,Sweet Studio in the East Village,Manhattan,Apartment,Entire home/apt,1.0,19,150,84.0,1235 days,2012
2135480,2012-04-13,Walk to Central Park & Museum Mile,Manhattan,Apartment,Entire home/apt,1.0,94,150,91.0,1235 days,2012
2134501,2012-04-13,Great 1bd Apt Close to Manhattan,Queens,Apartment,Entire home/apt,2.0,0,120,92.05056465561094,1235 days,2012
2132052,2012-04-13,Amazing Sunny Huge Greenpoint Room!,Brooklyn,Apartment,Private room,2.0,4,65,70.0,1235 days,2012
2134536,2012-04-13,Harlem room for short term rental,Manhattan,Apartment,Private room,1.0,2,85,90.0,1235 days,2012
2134900,2012-04-13,River View Sublet April 20 - May 20,Manhattan,Apartment,Private room,1.0,0,"2,000",92.05056465561094,1235 days,2012
2135229,2012-04-13,Artzy Home UES NYC Near All Actions,Manhattan,Apartment,Private room,1.0,0,90,92.05056465561094,1235 days,2012
2135229,2012-04-13,静 Quiet Room On Upper East Side NYC,Manhattan,Apartment,Private room,2.0,102,90,95.0,1235 days,2012
2134501,2012-04-13,Traveler's Retreat in New York City,Queens,Apartment,Private room,1.0,16,60,93.0,1235 days,2012
2141305,2012-04-14,POST CARD VIEWS of Park and Skyline,Brooklyn,Apartment,Entire home/apt,1.0,60,162,99.0,1234 days,2012
2139796,2012-04-14,Large Studio in Luxury Building,Manhattan,Apartment,Entire home/apt,1.0,1,175,100.0,1234 days,2012
2141028,2012-04-14,Roofdeck July 4th Fireworks!!!,Manhattan,Apartment,Entire home/apt,1.0,0,350,92.05056465561094,1234 days,2012
2136732,2012-04-14,Modern 1 Bedroom Apt in Nolita/Soho,Manhattan,Apartment,Entire home/apt,1.0,3,250,93.0,1234 days,2012
2139921,2012-04-14,Bungalow for Sophie,Manhattan,Apartment,Entire home/apt,1.0,0,100,92.05056465561094,1234 days,2012
2140656,2012-04-14,Charming 1Bedroom Greenwich Village,Manhattan,Apartment,Entire home/apt,1.0,2,150,90.0,1234 days,2012
2137368,2012-04-14,Elegant 2 story apartment,Manhattan,Apartment,Entire home/apt,1.0,0,250,92.05056465561094,1234 days,2012
2141109,2012-04-14,Lux One-bed Central Park View UWS,Manhattan,Apartment,Entire home/apt,2.0,8,250,97.0,1234 days,2012
2140489,2012-04-14,Fantastic trendy and cozy 1 bedroom,Manhattan,Apartment,Entire home/apt,1.0,4,130,100.0,1234 days,2012
2135948,2012-04-14,Quiet 1Bdrm 2.5 Blocks to N/Q Train,Queens,Apartment,Entire home/apt,1.0,7,100,92.0,1234 days,2012
2138902,2012-04-14,Private room in South Slope,Brooklyn,Apartment,Private room,1.0,0,90,92.05056465561094,1234 days,2012
2136074,2012-04-14,The Heart Of Brooklyn,Brooklyn,House,Private room,2.0,2,115,90.88325849903785,1234 days,2012
2140949,2012-04-14,Bedroom in Designer Loft,Brooklyn,Loft,Private room,1.0,18,85,93.0,1234 days,2012
2140528,2012-04-14,Cozy functional bedroom in LES,Manhattan,Apartment,Private room,1.0,6,100,100.0,1234 days,2012
2140867,2012-04-14,Great room Queens Size bed,Manhattan,Apartment,Private room,2.0,1,79,100.0,1234 days,2012
2140867,2012-04-14,The most Lovely private room in NYC,Manhattan,Apartment,Private room,1.0,8,80,83.0,1234 days,2012
2145352,2012-04-15,Garden Apt - Prime Williamsburg,Brooklyn,Apartment,Entire home/apt,1.0,27,165,99.0,1233 days,2012
2145849,2012-04-15,Brooklyn 2/3Br sleeps 2-6 people,Brooklyn,Apartment,Entire home/apt,2.0,1,150,100.0,1233 days,2012
2148262,2012-04-15,Prime Chelsea. Charming Retreat.,Manhattan,Apartment,Entire home/apt,1.0,64,250,97.0,1233 days,2012
2141626,2012-04-15,Williamsburg Gem_Private Lux Haven,Brooklyn,Apartment,Private room,1.0,0,110,92.05056465561094,1233 days,2012
2141626,2012-04-15,Williamsburg Retreat_NYC,Brooklyn,Apartment,Private room,1.0,2,85,100.0,1233 days,2012
2144415,2012-04-15,Comfy and calm bedroom - Brooklyn,Brooklyn,Apartment,Private room,1.0,11,65,92.0,1233 days,2012
2149806,2012-04-16,Cozy Apartment in Williamsburg,Brooklyn,Apartment,Entire home/apt,2.0,2,110,80.0,1232 days,2012
2153455,2012-04-16,Beautiful Large Williamsburg Studio,Brooklyn,Apartment,Entire home/apt,1.0,10,145,98.0,1232 days,2012
2154348,2012-04-16,PRIME WILLIAMSBURG Gorgeous One Bed,Brooklyn,Apartment,Entire home/apt,2.0,6,149,96.0,1232 days,2012
2155650,2012-04-16,Beautiful 1 Bedroom in Williamsburg,Brooklyn,Apartment,Entire home/apt,1.0,12,250,93.0,1232 days,2012
2155360,2012-04-16,Spacious apt. in Brownstone,Brooklyn,Apartment,Entire home/apt,1.0,0,199,92.05056465561094,1232 days,2012
2155917,2012-04-16,Modern and sunny 2 bedroom apt,Brooklyn,Apartment,Entire home/apt,2.0,0,165,92.05056465561094,1232 days,2012
2155917,2012-04-16,Modern duplex apt with backyard,Brooklyn,Apartment,Entire home/apt,3.0,5,300,88.0,1232 days,2012
2151706,2012-04-16,"Huge, Stylish, Close to Everything",Manhattan,Apartment,Entire home/apt,1.0,99,230,86.0,1232 days,2012
2151425,2012-04-16,"Huge, gorgeous one-bedroom",Manhattan,Apartment,Entire home/apt,1.0,7,209,96.0,1232 days,2012
2156727,2012-04-16,"STUDIO Upper East Side, MANHATTAN",Manhattan,Apartment,Entire home/apt,2.0,12,99,95.0,1232 days,2012
2153123,2012-04-16,Spacious and Snazzy Home in Harlem,Manhattan,Apartment,Entire home/apt,3.0,8,350,100.0,1232 days,2012
2155832,2012-04-16,Cozy and quiet with secret garden,Manhattan,Apartment,Entire home/apt,1.0,104,90,95.0,1232 days,2012
2155984,2012-04-16,Modern 2 BR apt near Times Square,Manhattan,Apartment,Entire home/apt,2.0,87,233,91.0,1232 days,2012
2153123,2012-04-16,Uptown Funk - Happy in Harlem,Manhattan,Apartment,Entire home/apt,2.0,23,150,97.0,1232 days,2012
2155715,2012-04-16,2 Bedroom -Upper East- Central Park,Manhattan,Apartment,Entire home/apt,2.0,55,295,91.0,1232 days,2012
2148920,2012-04-16,Book-filled room in the gritty city,Brooklyn,Apartment,Private room,1.0,2,58,90.0,1232 days,2012
2148920,2012-04-16,Cheery crashpad for one,Brooklyn,Apartment,Private room,1.0,15,58,91.0,1232 days,2012
2148920,2012-04-16,Cozy abode in the gritty city,Brooklyn,Apartment,Private room,1.0,15,80,91.0,1232 days,2012
2148920,2012-04-16,Huge room in a rockin' pad!,Brooklyn,Apartment,Private room,2.0,0,60,92.05056465561094,1232 days,2012
2148920,2012-04-16,Large living room near train,Brooklyn,Apartment,Private room,1.0,1,58,80.0,1232 days,2012
2152220,2012-04-16,Cozy Room in terrific neighborhood,Brooklyn,Apartment,Private room,1.0,16,55,92.0,1232 days,2012
2152220,2012-04-16,Large and sunny bedroom in Brooklyn,Brooklyn,Apartment,Private room,1.0,39,75,90.0,1232 days,2012
2156727,2012-04-16,Your private Studio in Manhattan,Manhattan,Apartment,Private room,2.0,14,109,97.0,1232 days,2012
2153123,2012-04-16,"Artists, Travellers, and Friends",Manhattan,Apartment,Private room,1.0,57,75,95.0,1232 days,2012
2160076,2012-04-17,1 br apt/ a stop away from city!,Brooklyn,Apartment,Entire home/apt,1.0,9,190,95.0,1231 days,2012
2160201,2012-04-17,Luxury 1bdrm in Williamsburg- 700ft,Brooklyn,Apartment,Entire home/apt,1.0,1,175,60.0,1231 days,2012
2162167,2012-04-17,Historic 2 BR Williamsburg Loft!,Brooklyn,Apartment,Entire home/apt,2.0,8,275,94.0,1231 days,2012
2162663,2012-04-17,1BR in NYC's Best Neighborhood,Manhattan,Apartment,Entire home/apt,1.0,9,175,93.0,1231 days,2012
2161960,2012-04-17,"Tribeca, Huge Private Patio!",Manhattan,Apartment,Entire home/apt,1.0,10,133,87.0,1231 days,2012
2162696,2012-04-17,Comfortable Harlem Apartment (1br),Manhattan,Apartment,Entire home/apt,1.0,2,115,100.0,1231 days,2012
2162641,2012-04-17,Luxury Apartment Near Central Park,Manhattan,Apartment,Entire home/apt,1.0,8,150,96.0,1231 days,2012
2164675,2012-04-17,Rockaway Beach Apt on Beach 95th,Queens,Apartment,Entire home/apt,1.0,1,150,100.0,1231 days,2012
2163758,2012-04-17,Sunny room in Williamsburg,Brooklyn,Apartment,Private room,1.0,14,65,89.0,1231 days,2012
2164010,2012-04-17,Large bright bedroom in heart of WB,Brooklyn,Apartment,Private room,1.0,1,100,100.0,1231 days,2012
2157562,2012-04-17,Fantastic apartment in Wburg/Gpt,Brooklyn,Apartment,Private room,1.0,8,79,97.0,1231 days,2012
2161832,2012-04-17,Cozy Room on Your Own Floor!,Brooklyn,Apartment,Private room,1.0,5,95,100.0,1231 days,2012
2161832,2012-04-17,Quiet & Quaint Room in Bushwick,Brooklyn,Apartment,Private room,1.0,12,95,93.0,1231 days,2012
2165038,2012-04-17,Beautiful Brooklyn,Brooklyn,Apartment,Private room,1.0,0,50,92.05056465561094,1231 days,2012
2164021,2012-04-17,Luxury Building with Balcony!,Manhattan,Apartment,Private room,1.0,3,160,93.0,1231 days,2012
2156913,2012-04-17,NYC + Astoria  Large Private Room,Queens,Apartment,Private room,1.0,20,70,94.0,1231 days,2012
2156913,2012-04-17,NYC + Astoria Best Super Cozy Room,Queens,Apartment,Private room,1.0,17,65,93.0,1231 days,2012
2156913,2012-04-17,NYC + Astoria Big Room + Location +,Queens,Apartment,Private room,1.0,19,70,93.0,1231 days,2012
2156913,2012-04-17,NYC + Astoria Cozy Room +Location+,Queens,Apartment,Private room,1.0,10,65,96.0,1231 days,2012
2156913,2012-04-17,NYC + Astoria Large Studio + Room,Queens,Apartment,Private room,1.0,11,65,96.0,1231 days,2012
2156913,2012-04-17,NYC Astoria  organize Cozy Room,Queens,Apartment,Private room,1.0,0,65,92.05056465561094,1231 days,2012
2156913,2012-04-17,NYC Astoria + Cozy Room + Space,Queens,Apartment,Private room,1.0,0,65,92.05056465561094,1231 days,2012
2156913,2012-04-17,NEXT 2 NYC + Large Room in Astoria,Queens,Apartment,Private room,1.0,3,70,84.0,1231 days,2012
2156913,2012-04-17,NEXT 2 NYC ++ LOCATION in ASTORIA,Queens,Apartment,Private room,1.0,2,65,100.0,1231 days,2012
2156913,2012-04-17,NYC Astoria + L Room next 2 Train,Queens,Apartment,Private room,1.0,0,70,92.05056465561094,1231 days,2012
2156913,2012-04-17,NYC Astoria Cozy room location ++,Queens,Apartment,Private room,1.0,0,65,92.05056465561094,1231 days,2012
2161129,2012-04-17,WOMEN ONLY. 6 Mins from JFK Airport,Queens,House,Private room,1.0,88,55,95.0,1231 days,2012
2161129,2012-04-17,WOMEN ONLY. 6 Mins from JFK Airport,Queens,House,Private room,1.0,113,55,95.0,1231 days,2012
2161129,2012-04-17,WOMEN ONLY. 6 Mins from JFK Airport,Queens,House,Private room,1.0,123,49,95.0,1231 days,2012
2168251,2012-04-18,Loft on Bedford Av in Williamsburg,Brooklyn,Apartment,Entire home/apt,1.0,1,200,97.0,1230 days,2012
2168789,2012-04-18,Stylish Williamsburg Loft Apartment,Brooklyn,Apartment,Entire home/apt,1.0,49,350,97.0,1230 days,2012
2171626,2012-04-18,SUN-FILLED WILLIAMSBURG APT w/DECK!,Brooklyn,Apartment,Entire home/apt,2.0,0,275,92.05056465561094,1230 days,2012
2170037,2012-04-18,Beautiful Studio in Luxury Complex,Brooklyn,Apartment,Entire home/apt,1.0,2,155,100.0,1230 days,2012
2168789,2012-04-18,Greenpoint Apt  - 3 Bedroom Apt,Brooklyn,Apartment,Entire home/apt,3.0,2,175,90.0,1230 days,2012
2172231,2012-04-18,BEAUTIFUL APARTMENT IN CLINTON HILL,Brooklyn,Apartment,Entire home/apt,2.0,2,120,100.0,1230 days,2012
2169254,2012-04-18,One Family Renovated Brownstone!,Brooklyn,House,Entire home/apt,5.0,6,500,95.0,1230 days,2012
2166065,2012-04-18,Prime Artist Loft &  Exposed Brick,Brooklyn,Loft,Entire home/apt,1.0,10,300,98.0,1230 days,2012
2169400,2012-04-18,Chelsea 1 bedroom adorable apart,Manhattan,Apartment,Entire home/apt,1.0,71,159,83.0,1230 days,2012
2168468,2012-04-18,"Zen, artsy, serene, simple flat",Manhattan,Apartment,Entire home/apt,1.0,13,165,88.0,1230 days,2012
2165711,2012-04-18,SUNNY ZEN  FULL SERVICE STUDIO,Manhattan,Apartment,Entire home/apt,3.0,32,189,98.0,1230 days,2012
2168671,2012-04-18,Charming and cozy in Chelsea.,Manhattan,Apartment,Entire home/apt,1.0,0,189,92.05056465561094,1230 days,2012
2170418,2012-04-18,Chic studio in the West Village,Manhattan,Apartment,Entire home/apt,1.0,0,225,92.05056465561094,1230 days,2012
2169280,2012-04-18,"Luminous, Central, Murray Hill Flat",Manhattan,Apartment,Entire home/apt,2.0,4,295,100.0,1230 days,2012
2172610,2012-04-18,Cozy Williamsburg Apartment,Brooklyn,Apartment,Private room,1.0,4,120,100.0,1230 days,2012
2168789,2012-04-18,Greenpoint Brooklyn Getaway Spot,Brooklyn,Apartment,Private room,1.0,0,69,92.05056465561094,1230 days,2012
2168789,2012-04-18,Greenpoint Private Bright Bedroom,Brooklyn,Apartment,Private room,1.0,57,96,92.0,1230 days,2012
2172242,2012-04-18,Beautiful room off Bedford ave.,Brooklyn,House,Private room,1.0,89,75,93.0,1230 days,2012
2172242,2012-04-18,Huge Sunny room just off bedford,Brooklyn,House,Private room,1.0,76,79,94.0,1230 days,2012
2168468,2012-04-18,"Zen, Tranquil, Artsy, Sunny, Flat",Manhattan,Apartment,Private room,1.0,26,105,91.0,1230 days,2012
2171676,2012-04-18,Cozy in the heart of East Village,Manhattan,Apartment,Private room,1.0,6,109,97.0,1230 days,2012
2167563,2012-04-18,"East Village Bright, Sunny Room",Manhattan,Apartment,Private room,1.0,1,110,100.0,1230 days,2012
2167563,2012-04-18,NYC East Village Prime Location!,Manhattan,Apartment,Private room,1.0,0,94,92.05056465561094,1230 days,2012
2169280,2012-04-18,Centrally Located Murray Hill Flat,Manhattan,Apartment,Private room,1.0,18,75,90.0,1230 days,2012
2171465,2012-04-18,Clean and Beautiful Room for Rent!,Manhattan,Apartment,Private room,1.0,1,100,80.0,1230 days,2012
2166722,2012-04-18,Energetic and Peaceful Private Room,Manhattan,Apartment,Private room,1.0,0,50,92.05056465561094,1230 days,2012
