neighbourhood,property_type,room_type,beds,price,review_scores_rating,date_difference
1,0,0,1.0,175,97.0,1415
1,0,0,2.0,285,97.0,1415
1,0,0,1.0,110,92.05056465561094,1415
1,0,0,4.0,124,93.0,1415
1,13,0,1.0,275,93.50761421319795,1415
2,0,0,1.0,105,90.0,1415
2,0,0,1.0,150,95.0,1415
2,13,0,1.0,1000,93.50761421319795,1415
1,0,1,1.0,128,97.0,1415
1,0,1,1.0,88,92.05056465561094,1415
2,0,1,1.0,115,93.0,1415
2,0,1,1.0,95,93.0,1415
3,0,1,1.0,85,92.05056465561094,1415
1,0,0,5.0,78,87.0,1414
1,0,0,1.0,60,93.0,1414
1,0,0,1.0,105,92.05056465561094,1414
2,0,0,1.0,175,92.0,1414
2,0,0,1.0,210,96.0,1414
2,0,0,1.0,158,87.0,1414
2,0,0,1.0,200,91.0,1414
2,0,0,2.0,330,100.0,1414
2,0,0,1.0,195,92.05056465561094,1414
2,0,0,1.0,150,92.05056465561094,1414
2,0,0,1.0,220,92.05056465561094,1414
2,0,0,1.0,135,95.0,1414
2,0,0,1.0,150,100.0,1414
1,0,1,1.0,120,88.0,1414
1,0,1,1.0,80,91.0,1414
2,0,1,1.0,132,92.0,1414
2,0,1,1.0,100,93.0,1414
1,0,0,1.0,110,90.0,1413
1,0,0,2.0,180,92.0,1413
1,0,0,2.0,119,92.05056465561094,1413
1,0,0,3.0,215,92.05056465561094,1413
1,0,0,2.0,197,84.0,1413
2,0,0,1.0,450,92.05056465561094,1413
2,0,0,1.0,175,100.0,1413
2,0,0,1.0,265,92.05056465561094,1413
2,0,0,2.0,185,95.0,1413
3,0,0,3.0,150,92.05056465561094,1413
3,0,0,1.0,129,93.0,1413
1,0,1,1.0,86,93.0,1413
1,0,1,1.0,85,94.0,1413
1,0,1,1.0,75,87.0,1413
2,0,1,1.0,125,92.05056465561094,1413
2,0,1,1.0,115,92.05056465561094,1413
2,0,1,1.0,70,90.0,1413
1,0,0,2.0,155,100.0,1412
1,0,0,2.0,165,86.0,1412
2,0,0,2.0,159,76.0,1412
2,0,0,5.0,500,87.0,1412
2,0,0,3.0,300,85.0,1412
2,0,1,1.0,125,100.0,1412
3,0,1,2.0,65,82.0,1412
1,0,0,2.0,99,88.0,1411
1,0,0,3.0,140,80.0,1411
1,0,0,2.0,160,92.05056465561094,1411
2,0,0,4.0,850,98.0,1411
2,0,0,1.0,150,86.0,1411
2,0,0,1.0,220,95.0,1411
2,0,0,2.0,750,92.05056465561094,1411
2,0,0,2.0,398,92.05056465561094,1411
3,0,0,1.0,97,100.0,1411
0,0,1,1.0,45,100.0,1411
1,0,1,1.0,99,90.0,1411
1,0,1,1.0,78,92.05056465561094,1411
1,9,1,1.0,78,88.0,1411
2,0,1,1.0,140,99.0,1411
2,0,1,1.0,79,94.0,1411
3,0,1,1.0,65,95.0,1411
1,0,0,2.0,225,95.0,1410
1,0,0,3.0,158,95.0,1410
1,0,0,2.0,140,92.05056465561094,1410
2,0,0,2.0,220,92.0,1410
2,0,0,2.0,275,95.0,1410
2,0,0,2.0,199,92.0,1410
1,0,1,1.0,90,97.0,1410
1,0,1,1.0,99,91.0,1410
1,0,1,1.0,80,95.0,1410
1,0,1,1.0,60,98.0,1410
1,0,1,4.0,150,89.0,1410
1,9,1,3.0,150,89.0,1410
2,0,1,1.0,120,95.0,1410
1,9,2,1.0,55,84.5,1410
1,9,2,1.0,55,87.0,1410
1,9,2,1.0,50,60.0,1410
1,9,2,1.0,50,96.0,1410
1,0,0,2.0,90,88.0,1409
1,0,0,1.0,90,92.05056465561094,1409
2,0,0,1.0,200,92.05056465561094,1409
2,0,0,2.0,189,98.0,1409
2,0,0,2.0,175,90.0,1409
1,0,1,1.0,36,100.0,1409
2,0,0,1.0,175,87.0,1408
2,0,0,1.0,299,92.05056465561094,1408
2,0,0,2.0,775,92.0,1408
2,0,0,1.0,150,88.0,1408
2,0,0,1.0,145,91.0,1408
2,0,0,3.0,100,100.0,1408
1,0,0,1.0,220,92.05056465561094,1407
1,10,0,6.0,1000,90.88325849903784,1407
2,0,0,3.0,650,91.0,1407
2,0,0,1.0,170,93.0,1407
2,0,0,1.0,170,98.0,1407
2,0,0,1.0,165,92.0,1407
2,0,0,1.0,185,90.0,1407
1,0,1,1.0,115,100.0,1407
1,0,1,2.0,80,100.0,1407
2,0,2,2.0,149,87.0,1407
1,0,0,1.0,150,92.05056465561094,1406
1,10,0,3.0,315,93.0,1406
2,0,0,1.0,190,90.0,1406
2,0,0,1.0,174,92.05056465561094,1406
2,0,0,1.0,175,97.0,1406
2,0,0,2.0,140,95.0,1406
2,0,0,2.0,175,92.05056465561094,1406
2,0,1,1.0,110,93.0,1406
2,0,1,1.0,68,85.0,1406
2,0,1,1.0,81,91.0,1406
3,0,1,1.0,60,95.0,1406
3,0,1,1.0,60,97.0,1406
3,10,1,1.0,80,90.88325849903784,1406
1,0,0,1.0,150,93.0,1405
1,0,0,1.0,150,89.0,1405
1,0,0,3.0,220,97.0,1405
1,0,0,3.0,220,97.0,1405
1,0,0,2.0,201,97.0,1405
2,0,0,2.0,220,91.0,1405
2,0,0,1.0,115,94.0,1405
3,0,0,3.0,150,90.0,1405
1,0,1,3.0,150,92.05056465561094,1405
1,0,1,2.0,95,97.0,1405
1,0,1,1.0,95,100.0,1405
2,0,1,1.0,80,80.0,1405
1,0,0,2.0,150,90.0,1404
1,0,0,1.0,140,92.0,1404
1,0,0,1.0,125,90.0,1404
1,8,0,1.0,155,98.0,1404
2,0,0,1.0,109,95.0,1404
2,0,0,1.0,215,100.0,1404
1,0,1,1.0,40,89.0,1404
1,0,0,1.0,145,93.0,1403
1,0,0,1.0,120,93.0,1403
1,0,0,3.0,265,100.0,1403
1,13,0,2.0,200,100.0,1403
2,0,0,2.0,200,100.0,1403
2,0,0,1.0,170,92.05056465561094,1403
0,13,1,1.0,45,80.0,1403
0,13,1,2.0,60,93.50761421319795,1403
1,0,1,1.0,125,94.0,1403
1,0,1,1.0,80,92.05056465561094,1403
1,0,0,2.0,140,93.0,1402
1,0,0,1.0,145,89.0,1402
1,0,0,2.0,110,92.05056465561094,1402
1,0,0,2.0,120,92.05056465561094,1402
2,0,0,1.0,200,99.0,1402
2,0,0,3.0,267,73.0,1402
2,0,0,1.0,250,95.0,1402
3,0,0,1.0,100,90.0,1402
1,1,1,1.0,96,96.0,1402
2,0,0,1.0,275,80.0,1401
1,0,1,2.0,108,96.0,1401
2,0,1,1.0,130,93.0,1401
2,0,1,1.0,59,100.0,1401
1,0,0,1.0,190,95.0,1400
1,0,0,1.0,139,96.0,1400
1,0,0,1.0,119,95.0,1400
1,0,0,6.0,299,70.0,1400
1,10,0,4.0,350,100.0,1400
1,10,0,5.0,299,90.88325849903784,1400
2,0,0,1.0,150,97.0,1400
3,0,0,2.0,110,90.0,1400
1,0,1,1.0,75,92.05056465561094,1400
1,0,1,1.0,69,95.0,1400
1,0,1,1.0,69,93.0,1400
1,1,1,2.0,55,86.0,1400
1,1,1,1.0,55,86.0,1400
1,10,1,1.0,49,90.0,1400
1,10,1,2.0,55,83.0,1400
1,10,1,1.0,54,84.0,1400
1,10,1,1.0,55,85.0,1400
1,0,0,1.0,120,91.0,1399
1,10,0,3.0,150,96.0,1399
2,0,0,2.0,280,86.0,1399
2,0,0,1.0,140,90.0,1399
2,0,0,2.0,125,89.0,1399
4,0,0,3.0,125,87.0,1399
4,0,0,1.0,250,100.0,1399
4,10,0,16.0,625,90.88325849903784,1399
1,0,1,4.0,42,100.0,1399
1,0,1,4.0,42,94.0,1399
1,0,1,4.0,47,98.0,1399
1,0,1,1.0,80,97.0,1399
2,0,1,1.0,65,97.0,1399
0,0,0,1.0,110,92.05056465561094,1398
1,0,0,1.0,125,97.0,1398
1,0,0,2.0,100,100.0,1398
2,0,0,1.0,149,86.0,1398
2,0,0,1.0,159,90.0,1398
2,0,0,1.0,175,60.0,1398
2,0,0,1.0,145,100.0,1398
3,0,0,1.0,85,95.0,1398
1,0,1,1.0,90,100.0,1398
0,10,0,3.0,55,60.0,1397
1,13,0,1.0,140,98.0,1397
2,0,0,2.0,270,93.0,1397
2,0,0,1.0,205,100.0,1397
2,0,0,2.0,200,100.0,1397
2,0,0,2.0,180,80.0,1397
2,13,0,2.0,336,93.0,1397
0,10,1,1.0,60,90.0,1397
0,10,1,1.0,60,100.0,1397
0,10,1,1.0,50,93.0,1397
0,10,1,2.0,50,88.0,1397
1,0,1,1.0,78,93.0,1397
1,10,1,2.0,50,94.0,1397
1,10,1,2.0,50,20.0,1397
1,10,1,1.0,40,91.0,1397
2,0,1,1.0,110,93.0,1397
2,0,1,1.0,200,92.05056465561094,1397
3,0,1,1.0,85,97.0,1397
3,0,1,1.0,75,95.0,1397
1,0,0,1.0,100,100.0,1396
1,0,0,3.0,125,80.0,1396
1,0,0,4.0,120,92.0,1396
1,10,0,3.0,75,93.0,1396
2,0,0,1.0,180,96.0,1396
2,0,0,1.0,145,91.0,1396
2,0,0,1.0,160,96.0,1396
2,13,0,3.0,375,96.0,1396
3,0,0,2.0,89,95.0,1396
1,0,1,1.0,60,92.05056465561094,1396
1,0,0,1.0,160,97.0,1395
1,13,0,2.0,200,93.50761421319795,1395
1,0,1,1.0,80,100.0,1395
1,10,0,1.0,92,85.0,1394
2,0,0,1.0,197,91.0,1394
2,0,0,1.0,170,100.0,1394
2,0,0,1.0,245,92.05056465561094,1394
2,0,0,2.0,300,87.0,1394
2,0,0,3.0,425,88.0,1394
2,0,0,1.0,225,99.0,1394
2,0,0,1.0,214,85.0,1394
2,0,0,1.0,110,100.0,1394
1,0,1,1.0,99,80.0,1394
2,0,1,1.0,75,98.0,1394
2,0,1,1.0,110,95.0,1394
1,0,0,1.0,115,93.0,1393
1,0,0,2.0,250,95.0,1393
1,0,0,2.0,159,100.0,1393
1,0,0,1.0,99,95.0,1393
1,0,0,1.0,185,99.0,1393
2,0,0,1.0,275,88.0,1393
1,0,0,1.0,120,60.0,1392
1,0,0,2.0,100,94.0,1392
1,0,0,3.0,100,80.0,1392
1,0,0,1.0,175,96.0,1392
2,0,0,2.0,199,90.0,1392
2,0,0,1.0,75,87.0,1392
2,0,0,2.0,200,97.0,1392
2,0,0,2.0,150,95.0,1392
2,0,0,2.0,250,94.0,1392
2,0,0,3.0,250,92.05056465561094,1392
2,0,0,2.0,300,92.05056465561094,1392
2,0,0,1.0,125,100.0,1392
1,0,1,1.0,88,96.0,1392
2,0,1,1.0,125,94.0,1392
2,0,1,1.0,145,92.0,1392
2,0,1,1.0,150,96.0,1392
2,0,1,1.0,140,92.05056465561094,1392
3,0,1,1.0,84,93.0,1392
1,0,0,1.0,79,100.0,1391
1,0,0,2.0,150,90.0,1391
2,0,0,2.0,199,90.0,1391
2,0,0,2.0,215,79.0,1391
2,0,0,1.0,240,97.0,1391
2,0,0,2.0,200,86.0,1391
2,0,0,1.0,125,82.0,1391
2,0,0,1.0,200,98.0,1391
2,0,0,1.0,159,97.0,1391
2,0,0,1.0,149,95.0,1391
4,0,1,1.0,72,87.0,1391
2,0,2,2.0,139,89.0,1391
1,0,0,1.0,99,92.05056465561094,1390
1,0,0,2.0,390,92.05056465561094,1390
2,0,0,1.0,150,100.0,1390
2,0,0,1.0,295,100.0,1390
2,0,0,1.0,185,85.0,1390
2,0,0,3.0,2500,92.05056465561094,1390
2,0,0,2.0,250,98.0,1390
1,0,1,1.0,39,92.05056465561094,1390
2,0,1,2.0,85,89.0,1390
2,0,1,2.0,99,90.0,1390
2,0,1,1.0,152,92.05056465561094,1390
2,0,1,1.0,120,89.0,1390
1,0,0,1.0,109,80.0,1389
1,0,0,2.0,125,100.0,1389
1,0,0,2.0,129,80.0,1389
1,0,1,1.0,39,100.0,1389
2,0,1,1.0,100,100.0,1389
1,0,0,5.0,230,95.0,1388
1,0,0,2.0,185,100.0,1388
2,0,0,1.0,175,99.0,1388
2,0,0,2.0,199,86.0,1388
2,0,0,1.0,169,92.0,1388
2,0,1,1.0,150,100.0,1388
2,0,1,1.0,99,92.05056465561094,1388
1,0,0,1.0,285,100.0,1387
1,0,0,1.0,175,96.0,1387
1,0,0,1.0,275,95.0,1387
1,0,0,2.0,550,90.0,1387
1,10,0,4.0,155,100.0,1387
2,0,0,1.0,160,100.0,1387
2,0,0,1.0,265,96.0,1387
2,0,0,1.0,200,95.0,1387
2,0,0,1.0,120,93.0,1387
2,0,0,1.0,160,85.0,1387
3,0,0,2.0,176,96.0,1387
1,0,1,1.0,89,100.0,1387
1,0,1,1.0,105,90.0,1387
1,0,1,1.0,75,91.0,1387
1,0,1,1.0,122,98.0,1387
1,0,1,1.0,81,100.0,1387
1,0,1,1.0,280,100.0,1387
2,0,1,1.0,130,96.0,1387
2,0,1,1.0,168,94.0,1387
2,0,1,1.0,70,92.0,1387
2,0,1,1.0,70,93.0,1387
1,0,0,1.0,168,90.0,1386
1,0,0,3.0,175,87.0,1386
1,0,0,3.0,150,92.05056465561094,1386
1,0,0,3.0,190,89.0,1386
1,0,0,3.0,280,88.0,1386
1,0,0,1.0,129,94.0,1386
1,0,0,4.0,300,100.0,1386
1,13,0,1.0,200,92.0,1386
1,13,0,2.0,300,97.0,1386
2,0,0,1.0,120,100.0,1386
2,0,0,2.0,107,100.0,1386
2,0,0,3.0,210,88.0,1386
2,0,0,1.0,250,92.05056465561094,1386
2,0,0,1.0,199,83.0,1386
2,0,0,2.0,185,91.0,1386
2,0,0,3.0,200,76.0,1386
2,0,0,4.0,450,86.0,1386
2,0,0,1.0,250,70.0,1386
2,8,0,1.0,145,100.0,1386
1,10,1,1.0,109,96.0,1386
2,0,1,1.0,100,92.05056465561094,1386
2,0,1,1.0,100,92.05056465561094,1386
2,0,1,1.0,115,92.05056465561094,1386
2,0,2,1.0,105,92.05056465561094,1386
1,0,0,1.0,285,92.05056465561094,1385
1,0,0,2.0,250,88.0,1385
1,0,0,2.0,245,92.05056465561094,1385
1,0,0,1.0,200,100.0,1385
1,0,0,2.0,249,91.0,1385
1,0,0,1.0,80,100.0,1385
1,0,0,1.0,115,92.05056465561094,1385
1,0,0,2.0,125,92.05056465561094,1385
1,0,0,1.0,264,92.05056465561094,1385
2,0,0,2.0,225,94.0,1385
2,0,0,1.0,220,95.0,1385
2,0,0,1.0,155,99.0,1385
2,0,0,1.0,160,87.0,1385
2,0,0,1.0,210,98.0,1385
2,0,0,2.0,179,92.05056465561094,1385
2,0,0,1.0,250,90.0,1385
2,0,0,1.0,165,75.0,1385
3,0,0,2.0,250,92.05056465561094,1385
1,0,1,1.0,100,87.0,1385
1,0,1,1.0,75,92.05056465561094,1385
1,0,1,2.0,58,98.0,1385
1,13,1,3.0,390,100.0,1385
2,0,1,1.0,150,100.0,1385
3,0,1,1.0,95,100.0,1385
3,0,1,1.0,84,90.0,1385
1,0,0,2.0,170,94.0,1384
1,0,0,2.0,195,73.0,1384
1,0,0,2.0,400,92.05056465561094,1384
1,0,0,2.0,300,92.05056465561094,1384
2,0,0,5.0,725,90.0,1384
2,0,0,5.0,850,96.0,1384
2,0,0,2.0,400,92.05056465561094,1384
2,0,0,1.0,249,90.0,1384
2,0,0,1.0,125,100.0,1384
2,0,0,2.0,179,60.0,1384
2,0,0,3.0,415,86.0,1384
2,0,0,1.0,179,87.0,1384
2,0,0,1.0,209,93.0,1384
2,0,0,1.0,189,89.0,1384
2,0,0,1.0,179,83.0,1384
2,0,0,1.0,149,70.0,1384
2,0,0,2.0,265,90.0,1384
2,0,0,1.0,115,97.0,1384
2,0,0,2.0,199,92.05056465561094,1384
3,0,0,1.0,109,92.05056465561094,1384
3,0,0,1.0,150,92.05056465561094,1384
1,0,1,1.0,60,100.0,1384
1,0,1,1.0,125,80.0,1384
2,0,1,1.0,109,92.05056465561094,1384
2,13,1,1.0,190,98.0,1384
3,0,1,1.0,95,97.0,1384
3,0,1,1.0,89,94.0,1384
3,0,1,1.0,79,92.05056465561094,1384
3,0,1,1.0,59,92.05056465561094,1384
3,0,1,1.0,59,80.0,1384
3,0,1,1.0,69,80.0,1384
1,0,0,1.0,130,92.05056465561094,1383
1,0,0,3.0,155,91.0,1383
1,0,0,2.0,155,93.0,1383
2,0,0,1.0,199,92.05056465561094,1383
2,0,0,1.0,140,98.0,1383
2,0,0,1.0,185,92.0,1383
1,0,1,1.0,60,97.0,1383
1,0,1,1.0,80,100.0,1383
1,0,1,1.0,89,92.05056465561094,1383
1,13,1,1.0,150,83.0,1383
2,0,1,1.0,80,80.0,1383
2,13,1,1.0,162,93.0,1383
2,13,1,1.0,119,94.0,1383
3,0,1,1.0,120,96.0,1383
2,0,2,1.0,80,97.0,1383
2,0,2,1.0,70,88.0,1383
1,0,0,1.0,165,92.05056465561094,1382
1,0,0,1.0,125,84.0,1382
1,0,0,1.0,130,93.0,1382
1,10,0,16.0,1000,98.0,1382
1,10,0,16.0,1000,92.0,1382
1,13,0,4.0,375,100.0,1382
2,0,0,1.0,118,87.0,1382
2,0,0,2.0,239,87.0,1382
2,0,0,1.0,135,100.0,1382
2,0,0,1.0,150,90.0,1382
2,0,0,1.0,210,92.0,1382
3,13,0,2.0,144,94.0,1382
1,0,1,1.0,125,100.0,1382
1,13,1,1.0,115,98.0,1382
1,13,2,1.0,100,100.0,1382
1,0,0,1.0,800,92.05056465561094,1381
1,0,0,1.0,220,92.05056465561094,1381
2,0,0,2.0,245,80.0,1381
2,0,0,2.0,150,93.0,1381
2,0,0,1.0,220,100.0,1381
2,0,0,1.0,187,87.0,1381
2,0,0,2.0,115,100.0,1381
2,0,0,2.0,110,92.05056465561094,1381
2,0,1,1.0,119,92.05056465561094,1381
2,0,1,1.0,40,92.05056465561094,1381
1,0,0,1.0,300,100.0,1380
1,0,0,1.0,155,99.0,1380
1,13,0,6.0,220,97.0,1380
2,0,0,1.0,130,100.0,1380
2,0,0,4.0,3750,92.05056465561094,1380
2,0,0,1.0,229,93.0,1380
1,0,1,1.0,80,90.0,1380
2,0,1,1.0,180,97.0,1380
1,0,1,2.0,120,92.05056465561094,1379
1,0,1,1.0,102,92.05056465561094,1379
2,0,1,1.0,67,91.0,1379
2,0,1,1.0,200,92.05056465561094,1379
1,0,0,1.0,88,84.0,1378
1,0,0,1.0,200,87.0,1378
1,0,0,1.0,90,86.0,1378
2,0,0,2.0,199,89.0,1378
2,0,0,1.0,180,100.0,1378
2,0,0,2.0,250,100.0,1378
2,0,0,2.0,220,95.0,1378
2,0,0,1.0,220,95.0,1378
2,0,0,1.0,230,92.05056465561094,1378
2,0,0,3.0,255,87.0,1378
2,13,0,4.0,475,96.0,1378
3,10,0,4.0,110,90.0,1378
1,0,1,1.0,60,87.0,1378
1,0,1,1.0,100,92.05056465561094,1378
1,0,1,1.0,100,98.0,1378
1,0,1,1.0,40,92.05056465561094,1378
1,13,1,1.0,65,92.0,1378
1,13,1,1.0,45,90.0,1378
1,13,1,1.0,60,100.0,1378
2,0,1,1.0,129,89.0,1378
2,0,1,1.0,95,100.0,1378
2,0,1,1.0,175,95.0,1378
2,0,1,1.0,165,80.0,1378
1,0,0,1.0,120,92.05056465561094,1377
2,0,0,1.0,249,93.0,1377
1,0,0,2.0,125,90.0,1376
2,0,0,5.0,450,91.0,1376
2,0,0,2.0,469,91.0,1376
2,0,0,2.0,175,92.05056465561094,1376
2,0,0,2.0,200,91.0,1376
2,0,0,1.0,175,97.0,1376
2,0,0,1.0,170,83.0,1376
3,10,1,1.0,70,80.0,1376
1,0,0,2.0,99,97.0,1375
1,0,0,2.0,150,100.0,1375
1,13,0,1.0,300,93.50761421319795,1375
2,0,0,1.0,225,98.0,1375
2,0,0,3.0,345,95.0,1375
2,0,0,2.0,400,100.0,1375
1,0,1,1.0,106,91.0,1375
1,0,1,1.0,65,100.0,1375
2,0,1,1.0,79,92.05056465561094,1375
1,0,0,1.0,140,100.0,1374
2,0,0,1.0,188,94.0,1374
3,0,0,1.0,70,84.0,1374
1,0,1,1.0,150,92.05056465561094,1374
1,0,1,1.0,90,93.0,1374
1,0,1,1.0,60,100.0,1374
3,0,1,1.0,46,92.05056465561094,1374
1,0,0,1.0,90,100.0,1373
1,0,0,1.0,175,90.0,1373
1,0,0,1.0,185,92.05056465561094,1373
2,0,0,2.0,550,100.0,1373
2,0,0,1.0,155,96.0,1373
2,0,0,2.0,285,98.0,1373
2,0,0,1.0,185,90.0,1373
2,0,0,1.0,90,95.0,1373
3,0,0,2.0,199,91.0,1373
3,0,0,1.0,100,80.0,1373
3,10,0,2.0,70,90.88325849903784,1373
1,0,1,1.0,60,98.0,1373
1,0,1,1.0,90,80.0,1373
1,0,1,1.0,72,97.0,1373
1,0,1,1.0,41,100.0,1373
1,0,1,1.0,64,97.0,1373
2,0,1,1.0,220,99.0,1373
2,0,1,1.0,80,92.05056465561094,1373
3,0,1,1.0,75,94.0,1373
1,0,0,1.0,157,93.0,1372
1,0,0,3.0,350,88.0,1372
1,0,0,2.0,175,92.05056465561094,1372
1,0,0,1.0,265,96.0,1372
1,0,0,1.0,240,96.0,1372
2,0,0,1.0,165,100.0,1372
2,0,0,1.0,225,92.05056465561094,1372
2,0,0,1.0,153,92.05056465561094,1372
2,0,0,1.0,140,95.0,1372
3,0,0,3.0,79,77.0,1372
1,0,1,1.0,80,100.0,1372
1,0,1,1.0,45,83.0,1372
1,0,1,1.0,45,80.0,1372
1,0,1,2.0,75,100.0,1372
1,0,1,1.0,45,92.05056465561094,1372
1,0,1,1.0,40,92.05056465561094,1372
1,0,1,1.0,49,60.0,1372
1,10,1,1.0,45,84.0,1372
1,13,1,2.0,90,91.0,1372
2,0,1,1.0,95,95.0,1372
2,0,1,1.0,82,90.0,1372
2,0,1,1.0,70,88.0,1372
1,0,0,1.0,220,100.0,1371
2,0,0,2.0,175,98.0,1371
2,0,0,1.0,130,92.05056465561094,1371
2,0,0,1.0,200,100.0,1371
2,0,0,2.0,220,100.0,1371
1,0,1,1.0,95,92.05056465561094,1371
3,4,1,3.0,80,75.0,1371
1,0,0,1.0,95,90.0,1370
1,0,0,1.0,250,92.05056465561094,1370
2,0,0,2.0,225,80.0,1370
2,0,0,3.0,425,90.0,1370
2,0,0,1.0,80,95.0,1370
2,0,0,1.0,150,100.0,1370
2,13,0,4.0,599,100.0,1370
1,0,1,1.0,58,83.0,1370
1,10,2,5.0,110,90.88325849903784,1370
1,0,0,8.0,350,89.0,1369
1,8,0,2.0,475,92.70833333333331,1369
1,10,0,3.0,350,99.0,1369
2,0,0,3.0,375,100.0,1369
2,0,0,1.0,140,91.0,1369
1,0,1,1.0,73,88.0,1369
1,0,1,2.0,70,80.0,1369
1,0,1,1.0,140,90.0,1369
1,0,1,1.0,140,93.0,1369
2,0,1,1.0,105,92.0,1369
2,0,1,1.0,130,95.0,1369
1,0,2,1.0,60,69.0,1369
1,0,0,1.0,160,90.0,1368
1,0,0,3.0,120,97.0,1368
1,13,0,3.0,350,93.0,1368
2,0,0,1.0,140,92.0,1368
2,0,0,3.0,198,80.0,1368
2,0,0,1.0,240,92.05056465561094,1368
2,0,0,3.0,500,96.0,1368
2,0,0,2.0,200,84.0,1368
1,0,1,1.0,89,87.0,1368
1,13,1,1.0,75,98.0,1368
1,13,1,1.0,65,100.0,1368
1,13,1,2.0,65,92.0,1368
2,0,1,1.0,89,92.0,1368
2,0,1,1.0,115,80.0,1368
2,0,1,1.0,65,91.0,1368
1,0,0,1.0,69,92.0,1367
1,0,0,1.0,180,96.0,1367
2,0,0,2.0,219,100.0,1367
2,0,0,1.0,130,92.05056465561094,1367
2,0,0,1.0,175,100.0,1367
2,0,0,1.0,195,98.0,1367
2,0,0,1.0,165,60.0,1367
2,0,1,1.0,85,100.0,1367
1,0,0,1.0,65,80.0,1366
1,0,0,4.0,300,60.0,1366
1,0,0,2.0,150,80.0,1366
1,0,0,1.0,250,92.05056465561094,1366
1,0,0,2.0,225,92.05056465561094,1366
2,0,0,2.0,345,93.0,1366
2,0,0,1.0,105,89.0,1366
2,0,0,2.0,460,92.0,1366
2,0,0,1.0,299,97.0,1366
2,0,0,1.0,110,90.0,1366
1,0,1,1.0,84,95.0,1366
1,0,1,1.0,80,80.0,1366
1,0,1,1.0,100,92.05056465561094,1366
2,10,1,1.0,100,90.88325849903784,1366
2,10,1,2.0,100,90.88325849903784,1366
2,10,1,2.0,100,93.0,1366
1,0,0,2.0,229,90.0,1365
1,0,0,2.0,400,98.0,1365
1,0,0,2.0,192,100.0,1365
1,0,0,1.0,96,96.0,1365
2,0,0,2.0,300,90.0,1365
2,0,0,4.0,200,100.0,1365
2,0,0,1.0,275,99.0,1365
2,0,0,1.0,175,92.05056465561094,1365
2,0,0,2.0,550,98.0,1365
2,0,0,2.0,325,85.0,1365
2,0,0,2.0,245,97.0,1365
2,0,0,3.0,300,96.0,1365
2,0,0,1.0,99,100.0,1365
2,13,0,3.0,175,90.0,1365
1,0,1,1.0,115,80.0,1365
1,10,1,1.0,75,90.88325849903784,1365
1,10,1,3.0,115,95.0,1365
2,0,1,1.0,95,100.0,1365
2,0,1,1.0,120,83.0,1365
2,0,1,1.0,300,86.0,1365
2,0,1,1.0,99,89.0,1365
2,0,1,2.0,80,80.0,1365
1,0,0,2.0,175,97.0,1364
1,0,0,1.0,160,100.0,1364
1,10,0,2.0,130,100.0,1364
2,0,0,1.0,550,92.05056465561094,1364
2,0,0,1.0,110,92.0,1364
2,0,0,2.0,320,94.0,1364
2,0,0,2.0,190,95.0,1364
2,0,0,2.0,270,100.0,1364
2,0,0,2.0,190,90.0,1364
2,0,0,1.0,159,100.0,1364
2,0,0,2.0,140,91.0,1364
2,0,0,2.0,349,92.05056465561094,1364
2,0,0,3.0,249,88.0,1364
1,0,1,1.0,70,95.0,1364
1,0,1,1.0,99,92.0,1364
1,0,1,1.0,69,100.0,1364
2,0,1,1.0,200,100.0,1364
2,0,1,1.0,82,87.0,1364
2,0,1,2.0,145,95.0,1364
2,0,1,1.0,130,100.0,1364
1,0,0,1.0,99,82.0,1363
1,13,0,1.0,107,100.0,1363
1,13,0,1.0,199,86.0,1363
2,0,0,2.0,287,89.0,1363
2,0,0,2.0,199,94.0,1363
2,0,0,1.0,220,98.0,1363
2,0,0,1.0,190,92.05056465561094,1363
4,10,0,6.0,279,98.0,1363
1,13,1,1.0,70,97.0,1363
1,0,0,2.0,210,92.05056465561094,1362
1,0,0,1.0,180,98.0,1362
1,0,0,1.0,120,93.0,1362
1,0,0,2.0,55,72.0,1362
2,0,0,1.0,240,95.0,1362
2,0,0,1.0,350,95.0,1362
2,0,0,1.0,299,100.0,1362
2,0,0,1.0,185,100.0,1362
2,0,0,1.0,185,98.0,1362
2,0,0,1.0,165,94.0,1362
2,0,0,1.0,190,100.0,1362
2,0,0,1.0,350,95.0,1362
2,0,0,1.0,179,92.05056465561094,1362
3,0,0,1.0,95,95.0,1362
3,0,1,1.0,65,91.0,1362
3,0,1,1.0,55,80.0,1362
1,0,0,3.0,185,94.0,1361
1,0,0,1.0,175,92.0,1361
2,0,0,2.0,145,92.0,1361
2,0,0,2.0,229,92.05056465561094,1361
2,0,1,1.0,87,92.05056465561094,1361
2,0,1,1.0,129,92.05056465561094,1361
3,0,1,1.0,69,94.0,1361
1,0,0,1.0,199,95.0,1360
1,0,0,1.0,110,96.0,1360
2,0,0,1.0,215,80.0,1360
2,0,1,1.0,100,95.0,1360
1,0,0,2.0,120,86.0,1359
1,0,0,1.0,88,83.0,1359
1,0,0,1.0,190,100.0,1359
1,0,0,2.0,150,93.0,1359
1,10,0,2.0,350,100.0,1359
1,10,0,16.0,130,75.0,1359
2,0,0,2.0,575,93.0,1359
2,0,0,1.0,100,92.05056465561094,1359
2,0,0,1.0,350,98.0,1359
2,0,0,2.0,200,90.0,1359
2,0,0,2.0,185,100.0,1359
